Campaign,Ad Group,Ad ID,Final URL,Suspicious Mismatch
Google-Sa-Bruno-Global,Bruno-Migration,811519263965,https://apidog.com/compare/apidog-vs-bruno/,
Google-Sa-Bruno-Global,Bruno-Migration,811541598639,https://apidog.com/compare/apidog-vs-bruno/,
Google-Sa-Bruno-Global,Bruno-Migration,811541598642,https://apidog.com/compare/apidog-vs-bruno/,
Google-Sa-SpecFirst-Global,Git-Native-API,812368372531,https://apidog.com/spec-first-mode/,
Google-Sa-SpecFirst-Global,Git-Native-API,812368372534,https://apidog.com/spec-first-mode/,
Google-Sa-SpecFirst-Global,Spec-First-Methodology,812368372537,https://apidog.com/spec-first-mode/,
Google-Sa-SpecFirst-Global,Spec-First-Methodology,812368372540,https://apidog.com/spec-first-mode/,
Google-Sa-SpecFirst-Global,Stoplight-Alternative,812368372543,https://apidog.com/spec-first-mode/,[stoplight not in URL]
Google-Sa-SpecFirst-Global,Stoplight-Alternative,812368372546,https://apidog.com/spec-first-mode/,[stoplight not in URL]
Google-Sa-SpecFirst-Global,API-Spec-Tools,812368372549,https://apidog.com/spec-first-mode/,
Google-Sa-SpecFirst-Global,API-Spec-Tools,812368372552,https://apidog.com/spec-first-mode/,
Google-Sa-LLM-Benchmarking,Model-Specific-Vs,809430883129,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,AI-Agent-Testing,811573495588,https://apidog.com/ai-powered-workflow/,[test not in URL]
Google-Sa-Solutions-AI-LLM-Global,AI-Agent-Testing,811573495591,https://apidog.com/ai-powered-workflow/,[test not in URL]
Google-Sa-Solutions-AI-LLM-Global,AI-Agent-Testing,811573495594,https://apidog.com/ai-powered-workflow/,[test not in URL]
Google-Sa-Jmeter-Global,JMeter-Replacement-Global,806283053892,https://apidog.com/,[jmeter not in URL]
Google-Sa-Jmeter-Global,JMeter-Replacement-Global,806283053895,https://apidog.com/,[jmeter not in URL]
Google-Sa-Jmeter-Global,JMeter-Replacement-Global,811420638657,https://apidog.com/,[jmeter not in URL]
Google-Sa-Enterprise-Killer-Global,Katalon-Target,806402664716,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Enterprise-Killer-Global,Katalon-Target,806423875876,https://apidog.com/enterprise/,
Google-Sa-Enterprise-Killer-Global,Katalon-Target,811519272398,https://apidog.com/?utm_source=google_search&utm_medium={network}&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Expansion-Horizon-2026,AG-AI-DX-Copilot,811519294241,https://apidog.com/ai-powered-workflow/,
Google-Sa-Expansion-Horizon-2026,AG-AI-DX-Copilot,811573866907,https://apidog.com/ai-powered-workflow/,
Google-Sa-Expansion-Horizon-2026,AG-AI-DX-Copilot,811573866910,https://apidog.com/ai-powered-workflow/,
Google-Sa-Expansion-Horizon-2026,AG-Modern-Protocols,811519301000,https://apidog.com/features/grpc/,
Google-Sa-Solutions-AI-LLM-Global,MCP & AI Agents,806394596114,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,MCP & AI Agents,806394596117,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,MCP & AI Agents,806394596120,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-CP-ROW-MultiLang,CP-TR,812438254757,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-TR,812438254760,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Solutions-AI-LLM-Global,SSE & LLM Debugging,802425531529,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,SSE & LLM Debugging,802499036393,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,SSE & LLM Debugging,811448525734,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Bump.sh-Global,Bump.sh--Global,786761918762,https://apidog.com/api-doc/,
Google-Sa-Bump.sh-Global,Bump.sh--Global,804389895815,https://apidog.com/api-doc/,
Google-Sa-Bump.sh-Global,Bump.sh--Global,811653116621,https://apidog.com/api-doc/,
Google-Sa-Enterprise-Global,Enterprise API Management,803337063343,https://apidog.com/enterprise/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Enterprise-Global,Enterprise API Management,803411336543,https://apidog.com/enterprise/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Function-Global,Feature-Apidog-CLI,806285545808,https://apidog.com/apidog-cli/,
Google-Sa-Function-Global,Feature-Apidog-CLI,811422603546,https://apidog.com/apidog-cli/,
Google-Sa-Postman-Global,Postman-AI-Alternative,812194853505,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Postman-Global,Postman-AI-Alternative,812194853508,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Postman-Global,Postman-AI-Alternative,812194853511,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Enterprise-Global,On-Premises & Data Sovereignty,803297383401,https://apidog.com/on-premises/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Solutions-Multi-Protocol-Global,Webhook Testing,806320704223,https://apidog.com/api-testing/,
Google-Sa-Solutions-Multi-Protocol-Global,Webhook Testing,806320704226,https://apidog.com/api-testing/,
Google-Sa-Solutions-Multi-Protocol-Global,Webhook Testing,811448716747,https://apidog.com/api-testing/,
Google-Sa-Solutions-Multi-Protocol-Global,Advanced Mocking,804274469685,https://apidog.com/api-mocking/,
Google-Sa-Solutions-Multi-Protocol-Global,Advanced Mocking,804387470075,https://apidog.com/api-mocking/,
Google-Sa-Solutions-Multi-Protocol-Global,Advanced Mocking,811517270594,https://apidog.com/api-mocking/,
Google-Sa-NextGen-API-Docs-Global,Theneo_Substitute,807053701898,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-NextGen-API-Docs-Global,Theneo_Substitute,807053701901,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-NextGen-API-Docs-Global,Theneo_Substitute,807053701904,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-NextGen-API-Docs-Global,Scalar_Substitute,808551418312,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid},
Google-Sa-CP-ROW-MultiLang,CP-JP,812438126384,https://apidog.com/jp/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-JP,812438126387,https://apidog.com/jp/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-ES,812438126390,https://apidog.com/es/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-ES,812438126393,https://apidog.com/es/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-PT,812438126396,https://apidog.com/pt/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-PT,812438126399,https://apidog.com/pt/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-TW,812438126522,https://apidog.com/zh-tw/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-TW,812438126525,https://apidog.com/zh-tw/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-KR,812438126528,https://apidog.com/kr/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-KR,812438126531,https://apidog.com/kr/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-VN,812438126534,https://apidog.com/vn/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-VN,812438126537,https://apidog.com/vn/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-ID,812438126540,https://apidog.com/id/compare/apidog-vs-postman/,
Google-Sa-CP-ROW-MultiLang,CP-ID,812438126543,https://apidog.com/id/compare/apidog-vs-postman/,
Google-Sa-NextGen-API-Docs-Global,Speakeasy_Substitute,808551452065,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid},
Google-Sa-Postman-Global,Postman-Migration,812194871919,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Postman-Global,Postman-Migration,812194871922,https://apidog.com/postman-alternative/,
Google-Sa-Postman-Global,Postman-Migration,812194871925,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Expansion-Horizon-2026,AG-Enterprise-Governance,811450965355,https://apidog.com/enterprise/,
Google-Sa-Expansion-Horizon-2026,AG-Enterprise-Governance,811645157510,https://apidog.com/enterprise/,
Google-Sa-Expansion-Horizon-2026,AG-Enterprise-Governance,811645157513,https://apidog.com/enterprise/,
Google-Sa-Expansion-Horizon-2026,AG-AI-MCP-Agentic,811450966315,https://apidog.com/mcp-server/,
Google-Sa-Expansion-Horizon-2026,AG-AI-MCP-Agentic,811642328774,https://apidog.com/mcp-server/,
Google-Sa-Expansion-Horizon-2026,AG-AI-MCP-Agentic,811642328777,https://apidog.com/mcp-server/,
Google-Sa-Solutions-AI-LLM-Global,LLM-Benchmarking,811407435510,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,LLM-Benchmarking,811407623028,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-AI-LLM-Global,LLM-Benchmarking,811503828908,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-Solutions-Multi-Protocol-Global,Unified Platform,806394606659,https://apidog.com/,
Google-Sa-Solutions-Multi-Protocol-Global,Unified Platform,806394606662,https://apidog.com/,
Google-Sa-Solutions-Multi-Protocol-Global,Unified Platform,811448679247,https://apidog.com/,
Google-Sa-Enterprise-Killer-Global,ReadyAPI-Target,806385409380,https://apidog.com/enterprise/,
Google-Sa-Enterprise-Killer-Global,ReadyAPI-Target,806402664719,https://apidog.com/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Enterprise-Killer-Global,ReadyAPI-Target,811450895938,https://apidog.com/?utm_source=google_search&utm_medium={network}&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Enterprise-Killer-Global,API-Testing-Comparison,806285204615,https://apidog.com/enterprise/,[test not in URL]
Google-Sa-Category-Competitor-Global,MCP Comp,806320759597,https://apidog.com/mcp-testing-tools/,
Google-Sa-Category-Competitor-Global,MCP Comp,806320759600,https://apidog.com/mcp-testing-tools/,
Google-Sa-Category-Competitor-Global,MCP Comp,811448775268,https://apidog.com/mcp-testing-tools/?utm_source=google_search&utm_medium=ads_sa&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword},
Google-Sa-Postman-Global,Postman-vs-Apidog-Global,812223187852,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Postman-Global,Postman-vs-Apidog-Global,812223187855,https://apidog.com/postman-alternative/,
Google-Sa-Postman-Global,Postman-vs-Apidog-Global,812223187858,https://apidog.com/compare/apidog-vs-postman/,
Google-Sa-Solutions-API-First-Global,Design-First Workflow,802425455509,https://apidog.com/solutions/api-first-development/,
Google-Sa-Solutions-API-First-Global,Design-First Workflow,804274416435,https://apidog.com/solutions/api-first-development/,
Google-Sa-Solutions-API-First-Global,Design-First Workflow,811420641276,https://apidog.com/solutions/api-first-development/,
Google-Sa-MCP-Infrastructure,MCP-Server-Testing,809397909051,https://apidog.com/solutions/ai-llm-api-development/,[test not in URL]
Google-Sa-MCP-Infrastructure,MCP-Client-Tools,809433841831,https://apidog.com/solutions/ai-llm-api-development/,
Google-Sa-LLM-Benchmarking,LLM-Cost-Comparison,809430872380,https://apidog.com/solutions/ai-llm-api-development/,
